Thumb,Index,Middle,Ring,Pinky,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Letter
389,189,254,130,230,9.03,-2.43,-3.12,-0.09,-0.23,0.05,-29
358,176,274,138,214,9.05,-2.12,-3.52,-0.03,-0.14,-0.00,-29
378,179,283,138,222,8.90,-1.90,-3.72,-0.08,0.01,0.04,-29
384,190,291,139,215,8.90,-2.06,-3.46,-0.07,0.09,0.02,-29
367,191,296,141,218,9.02,-2.27,-3.28,-0.10,0.07,-0.01,-29
351,191,303,152,228,9.11,-1.88,-3.11,-0.11,0.06,-0.03,-29
336,202,259,134,191,8.98,-2.35,-3.28,-0.09,0.02,0.01,-29
321,191,255,135,208,9.04,-2.07,-3.11,-0.10,-0.00,0.01,-29
329,198,263,114,209,9.05,-1.95,-3.22,-0.11,0.04,-0.00,-29
343,180,267,106,208,8.96,-2.11,-3.36,-0.09,0.01,-0.04,-29
365,165,261,91,228,9.04,-2.13,-3.32,-0.09,0.02,-0.01,-29
352,135,270,105,216,8.97,-2.07,-3.29,-0.11,0.04,-0.01,-29
387,161,274,98,224,9.09,-2.10,-3.24,-0.11,0.03,0.00,-29
371,141,275,79,221,9.02,-2.19,-3.13,-0.11,-0.01,-0.01,-29
352,143,270,79,214,8.93,-2.07,-3.33,-0.10,0.02,-0.05,-29
357,144,275,73,219,9.01,-1.87,-3.22,-0.10,0.08,0.01,-29
384,149,301,77,226,9.12,-2.18,-3.05,-0.12,0.04,0.02,-29
432,143,294,89,222,9.08,-2.05,-3.07,-0.11,-0.01,-0.01,-29
403,159,274,92,219,9.05,-2.02,-3.21,-0.10,-0.04,-0.00,-29
406,159,306,79,222,9.00,-2.14,-3.41,-0.10,0.01,-0.01,-29
388,160,281,97,226,9.07,-2.05,-3.10,-0.11,0.03,-0.01,-29
386,176,273,122,207,9.06,-1.92,-2.95,-0.10,-0.02,-0.01,-29
374,193,275,111,203,8.94,-2.03,-3.53,-0.07,-0.05,0.04,-29
386,176,276,126,211,8.82,-2.67,-3.58,-0.06,-0.00,-0.01,-29
368,138,261,112,218,8.96,-2.31,-3.37,-0.05,0.06,-0.12,-29
378,153,242,102,187,9.20,-1.43,-3.10,-0.08,0.12,-0.06,-29
337,174,251,104,203,9.31,-1.57,-2.64,-0.12,0.02,0.07,-29
340,191,304,155,210,9.11,-2.21,-3.01,-0.12,0.01,0.02,-29
351,195,313,146,204,9.12,-2.07,-3.19,-0.10,0.01,-0.02,-29
350,209,298,155,191,9.08,-2.05,-3.17,-0.10,0.03,-0.03,-29
351,215,295,138,183,9.08,-2.07,-3.15,-0.11,0.01,-0.00,-29
367,202,289,153,197,9.09,-2.09,-3.19,-0.09,0.01,-0.01,-29
380,211,284,141,240,9.10,-2.19,-3.05,-0.09,-0.01,0.01,-29
389,213,281,130,230,9.11,-2.16,-3.14,-0.09,0.02,-0.01,-29
360,193,252,122,228,9.14,-1.87,-2.96,-0.13,0.04,-0.04,-29
384,213,266,143,245,9.09,-2.30,-3.07,-0.10,-0.01,-0.01,-29
358,209,257,133,223,9.11,-2.11,-3.15,-0.10,0.02,-0.02,-29
359,205,240,124,225,9.19,-2.08,-2.95,-0.11,0.01,-0.01,-29
384,208,243,138,208,9.16,-2.00,-3.08,-0.10,0.00,-0.00,-29
347,234,267,97,205,9.14,-2.07,-3.02,-0.09,0.02,-0.00,-29
336,223,249,128,202,9.11,-1.97,-3.09,-0.10,0.01,-0.00,-29
352,203,233,106,237,9.13,-2.14,-3.10,-0.10,0.01,-0.02,-29
368,195,229,112,267,9.18,-2.01,-2.88,-0.09,-0.02,0.00,-29
415,214,211,118,273,9.12,-2.06,-3.09,-0.13,0.04,-0.04,-29
367,190,207,112,281,9.08,-2.22,-3.16,-0.08,-0.04,0.05,-29
351,206,209,116,276,8.88,-2.50,-3.27,-0.09,0.01,-0.02,-29
369,193,233,122,284,9.22,-1.82,-2.80,-0.11,0.04,0.00,-29
334,208,222,106,289,9.12,-2.09,-2.87,-0.09,-0.03,0.04,-29
367,228,211,105,295,8.97,-2.16,-3.26,-0.08,-0.02,0.00,-29
364,201,240,132,304,9.09,-2.19,-3.32,-0.08,0.03,-0.02,-29
370,205,244,111,295,9.17,-1.98,-3.07,-0.10,0.04,0.01,-29
350,184,235,112,306,9.10,-2.12,-2.87,-0.07,0.01,0.10,-29
350,197,240,122,304,9.28,-1.85,-2.93,-0.12,0.07,-0.07,-29
370,161,257,115,322,9.03,-2.04,-3.29,-0.10,-0.00,0.01,-29
327,164,256,115,302,9.13,-2.07,-3.22,-0.11,0.03,-0.01,-29
375,183,266,112,320,9.12,-2.04,-3.20,-0.09,0.01,-0.00,-29
380,176,256,112,307,9.09,-2.15,-3.26,-0.10,0.02,-0.00,-29
384,165,254,105,295,9.05,-1.99,-3.38,-0.10,0.02,-0.01,-29
368,160,252,112,319,9.02,-2.11,-3.18,-0.09,0.01,0.00,-29
342,177,261,86,304,9.05,-1.95,-3.16,-0.09,0.02,0.00,-29
379,175,268,122,299,9.12,-2.08,-3.24,-0.10,0.02,0.01,-29
427,168,279,133,313,9.04,-1.93,-3.20,-0.09,0.03,-0.00,-29
410,164,272,121,313,9.05,-2.06,-3.19,-0.10,0.01,-0.01,-29
396,166,272,93,318,9.12,-2.09,-3.20,-0.11,0.02,-0.01,-29
418,171,270,112,302,9.00,-2.11,-3.22,-0.12,-0.01,-0.02,-29
420,161,275,125,323,8.99,-2.13,-3.28,-0.10,0.01,-0.01,-29
398,161,264,104,326,9.02,-2.11,-3.34,-0.10,0.02,-0.01,-29
427,177,290,109,307,9.08,-2.10,-3.11,-0.09,0.02,-0.01,-29
413,163,277,112,331,9.08,-2.00,-3.24,-0.10,0.01,-0.01,-29
416,179,293,122,314,9.00,-2.15,-3.22,-0.10,0.01,-0.02,-29
387,170,267,103,316,9.05,-1.84,-3.29,-0.12,0.06,-0.04,-29
394,175,304,103,327,8.94,-2.25,-3.33,-0.09,-0.01,0.02,-29
415,175,282,96,322,9.07,-2.18,-3.20,-0.09,0.00,-0.01,-29
363,177,265,95,321,9.09,-2.23,-3.04,-0.10,-0.04,0.02,-29
402,189,265,83,302,9.03,-2.23,-3.40,-0.09,0.01,0.01,-29
405,186,271,86,322,9.07,-2.09,-3.22,-0.11,0.05,-0.01,-29
416,187,275,100,317,9.08,-2.13,-3.11,-0.10,0.00,0.02,-29
396,189,267,82,305,9.04,-2.03,-3.26,-0.11,0.02,0.00,-29
358,199,267,80,288,9.00,-2.01,-3.27,-0.10,0.03,-0.02,-29
400,191,291,90,320,9.13,-2.04,-3.20,-0.10,0.01,-0.01,-29
407,183,257,95,322,9.02,-2.09,-3.26,-0.09,0.01,-0.01,-29
311,185,240,80,306,9.04,-2.10,-3.18,-0.09,0.01,-0.01,-29
372,205,276,84,299,9.02,-2.12,-3.17,-0.10,0.02,-0.01,-29
382,199,262,86,295,9.07,-2.08,-3.17,-0.09,-0.01,-0.00,-29
432,208,239,87,300,9.06,-2.27,-3.22,-0.11,0.00,-0.01,-29
384,208,248,80,272,8.98,-2.01,-3.30,-0.10,0.01,-0.01,-29
388,208,228,76,291,9.01,-1.94,-3.25,-0.10,0.01,-0.01,-29
396,195,222,99,297,9.04,-2.06,-3.36,-0.10,0.03,-0.01,-29
400,196,245,89,286,9.04,-2.15,-3.23,-0.10,0.02,-0.00,-29
391,194,233,92,272,8.99,-2.11,-3.23,-0.10,0.00,-0.01,-29
400,186,228,91,275,8.97,-2.08,-3.26,-0.09,0.01,-0.03,-29
364,211,252,97,314,9.07,-2.24,-3.21,-0.10,-0.00,-0.00,-29
377,192,259,96,286,9.01,-2.29,-3.38,-0.11,0.02,0.01,-29
375,204,256,82,274,9.08,-1.93,-3.18,-0.10,0.01,0.03,-29
382,193,240,80,284,9.07,-1.97,-3.16,-0.11,0.02,0.01,-29
364,215,234,80,282,9.00,-2.35,-3.29,-0.10,0.00,-0.00,-29
368,195,266,81,280,9.07,-1.95,-3.12,-0.11,0.02,-0.02,-29
362,202,245,80,267,9.07,-2.37,-3.22,-0.12,0.01,-0.01,-29
373,143,242,97,304,9.09,-1.90,-3.23,-0.11,0.00,-0.03,-29
406,195,240,63,302,8.92,-2.43,-3.35,-0.10,0.01,0.03,-29
394,192,244,64,280,9.05,-1.96,-3.18,-0.11,0.03,-0.06,-29
368,200,250,57,275,9.09,-2.17,-3.26,-0.08,-0.01,0.05,-29
357,195,273,97,294,9.06,-2.27,-3.22,-0.10,0.02,-0.06,-29
347,206,270,71,270,9.01,-2.26,-3.22,-0.09,0.01,0.01,-29
390,190,240,66,302,9.04,-2.16,-3.29,-0.10,0.02,-0.02,-29
361,199,227,77,275,8.99,-2.10,-3.20,-0.10,0.02,0.00,-29
390,198,243,76,271,9.04,-2.01,-3.20,-0.10,0.02,-0.01,-29
373,182,263,81,276,8.99,-2.13,-3.24,-0.10,0.01,0.01,-29
337,187,261,78,275,9.06,-2.09,-3.36,-0.10,0.01,0.04,-29
353,190,251,74,273,9.04,-2.00,-3.12,-0.10,0.03,-0.03,-29
374,179,240,80,273,9.14,-1.74,-3.15,-0.10,0.02,-0.02,-29
385,175,215,80,251,9.03,-2.20,-3.47,-0.09,-0.02,0.09,-29
387,185,217,70,269,8.95,-2.33,-3.28,-0.10,0.04,-0.10,-29
343,210,240,71,246,9.02,-2.34,-3.17,-0.08,-0.03,0.10,-29
338,191,234,81,272,9.04,-2.20,-3.36,-0.10,0.04,-0.11,-29
355,192,225,80,259,9.05,-2.35,-3.09,-0.10,0.02,-0.06,-29
350,178,218,81,272,9.07,-1.79,-3.32,-0.11,-0.03,0.06,-29
350,177,224,73,262,9.13,-1.70,-3.03,-0.07,-0.03,0.08,-29
336,184,246,73,255,9.03,-1.52,-3.10,-0.11,0.04,0.03,-29
353,177,222,86,275,8.81,-3.31,-3.44,-0.12,0.03,-0.07,-29
320,184,204,61,260,9.10,-2.12,-3.29,-0.10,-0.03,0.22,-29
320,176,213,77,256,9.38,-0.55,-2.91,-0.10,0.01,0.08,-29
336,206,210,82,240,8.85,-3.07,-3.34,-0.09,-0.08,0.20,-29
320,208,184,78,258,9.12,-1.31,-3.09,-0.04,0.02,0.14,-29
367,193,191,107,272,8.95,-3.11,-3.22,-0.09,0.03,-0.07,-29
357,182,186,80,284,9.10,-1.18,-3.11,-0.12,0.01,-0.08,-29
346,190,236,95,267,8.89,-2.78,-3.36,-0.09,0.02,0.02,-29
353,182,271,95,272,9.12,-2.04,-3.23,-0.09,-0.01,0.04,-29
359,207,249,101,281,9.09,-2.04,-3.19,-0.08,0.02,0.01,-29
383,183,245,96,278,9.06,-2.06,-3.29,-0.10,-0.00,0.01,-29
368,190,250,79,269,9.00,-2.04,-3.25,-0.10,0.02,0.00,-29
366,179,250,91,281,9.02,-2.05,-3.13,-0.09,0.02,-0.00,-29
321,195,267,80,259,9.03,-2.07,-3.14,-0.09,0.01,-0.01,-29
240,148,317,102,266,9.16,-2.12,-2.75,-0.10,0.01,-0.02,-29
247,161,320,80,262,9.10,-2.08,-3.20,-0.10,-0.02,-0.02,-29
275,166,313,77,242,8.97,-2.43,-3.24,-0.09,-0.01,-0.02,-29
291,151,314,89,240,9.01,-1.99,-3.09,-0.12,0.07,-0.04,-29
278,144,284,84,243,9.06,-2.29,-3.16,-0.10,0.00,0.08,-29
293,149,303,103,256,9.04,-2.08,-3.11,-0.08,0.01,0.06,-29
270,163,311,89,234,9.04,-2.14,-3.16,-0.10,0.03,-0.06,-29
304,154,304,92,254,9.04,-2.39,-3.18,-0.11,0.04,-0.10,-29
240,153,301,87,237,8.98,-2.83,-3.25,-0.10,0.02,-0.05,-29
224,170,284,81,228,9.15,-1.62,-3.05,-0.11,0.01,-0.05,-29
246,157,304,81,224,9.11,-2.24,-2.99,-0.08,0.02,0.05,-29
280,155,309,112,224,9.08,-2.24,-3.07,-0.11,0.02,-0.04,-29
238,133,305,95,240,9.09,-1.99,-3.08,-0.10,-0.02,0.02,-29
235,151,288,86,258,9.02,-2.35,-3.22,-0.09,0.04,-0.05,-29
266,155,298,94,243,9.11,-1.79,-3.08,-0.10,-0.01,0.07,-29
284,147,287,115,256,8.93,-2.77,-3.29,-0.10,0.03,-0.06,-29
275,151,316,85,228,9.17,-2.11,-3.08,-0.08,-0.00,0.13,-29
279,158,314,99,247,8.99,-2.37,-3.21,-0.13,0.04,-0.14,-29
302,146,257,83,240,8.86,-3.30,-3.42,-0.11,0.08,-0.19,-29
298,146,271,80,226,9.25,-0.97,-2.93,-0.12,0.10,-0.10,-29
289,158,266,80,229,9.17,-2.27,-2.89,-0.08,-0.01,0.17,-29
301,166,301,86,225,9.20,-1.50,-3.04,-0.09,-0.05,-0.03,-29
326,186,290,92,236,9.04,-2.32,-3.16,-0.12,0.07,-0.06,-29
288,189,249,80,225,9.13,-2.29,-2.99,-0.10,-0.03,0.03,-29
319,158,278,112,240,9.07,-2.16,-3.23,-0.09,0.03,0.01,-29
353,160,282,112,247,9.12,-2.17,-3.05,-0.09,-0.00,-0.00,-29
439,160,283,101,253,9.10,-2.07,-3.13,-0.07,0.01,-0.02,-29
304,159,269,64,247,9.09,-2.11,-3.18,-0.09,0.01,-0.00,-29
341,176,272,80,261,9.10,-2.15,-3.07,-0.09,0.03,0.00,-29
333,167,269,87,223,9.11,-2.11,-3.20,-0.09,0.03,-0.00,-29
322,147,284,98,230,9.10,-2.13,-3.12,-0.10,0.04,-0.01,-29
349,156,272,83,234,9.05,-2.20,-3.03,-0.11,0.02,-0.00,-29
335,116,272,84,244,9.10,-1.97,-2.91,-0.10,-0.02,-0.01,-29
323,114,277,91,249,9.11,-2.26,-3.00,-0.11,-0.01,0.00,-29
339,138,265,97,238,9.12,-1.96,-3.02,-0.10,-0.01,-0.01,-29
350,142,297,99,251,9.12,-2.28,-3.11,-0.08,-0.01,-0.03,-29
369,146,285,90,244,9.07,-2.23,-3.23,-0.09,-0.01,0.05,-29
337,147,310,80,238,9.16,-1.98,-3.04,-0.10,0.03,-0.07,-29
363,135,277,80,258,9.11,-2.20,-3.15,-0.09,0.02,-0.07,-29
386,137,288,75,256,9.03,-1.99,-2.95,-0.08,0.01,0.02,-29
393,147,277,81,234,9.17,-2.37,-3.18,-0.02,-0.03,-0.04,-29
371,147,273,89,240,9.17,-2.13,-2.87,-0.09,0.04,0.01,-29
393,156,258,80,250,9.09,-2.17,-3.08,-0.10,0.00,-0.01,-29
410,138,272,99,267,9.06,-2.00,-2.97,-0.09,-0.02,-0.02,-29
402,135,279,70,272,9.10,-2.11,-3.36,-0.08,-0.00,-0.00,-29
384,142,288,56,258,9.12,-2.12,-3.13,-0.09,0.05,-0.01,-29
412,141,283,80,244,9.15,-2.14,-3.05,-0.12,0.03,0.01,-29
400,148,275,70,225,9.13,-2.10,-3.11,-0.10,0.04,-0.01,-29
401,147,300,69,227,9.08,-2.15,-3.05,-0.09,0.01,0.01,-29
400,138,288,69,240,9.01,-2.09,-3.21,-0.09,0.01,0.01,-29
363,146,292,55,228,9.08,-2.19,-2.94,-0.10,0.05,0.01,-29
404,144,281,80,193,9.01,-2.14,-3.17,-0.09,0.05,-0.00,-29
405,148,278,69,238,9.18,-2.04,-2.77,-0.08,0.02,0.01,-29
387,144,279,66,257,9.04,-2.45,-3.27,-0.11,-0.02,0.00,-29
429,144,289,79,254,9.16,-2.04,-2.71,-0.09,0.03,-0.02,-29
415,146,281,61,238,9.19,-1.98,-2.80,-0.09,0.05,-0.03,-29
355,144,279,54,235,9.28,-1.84,-2.99,0.00,0.06,-0.03,-29
324,144,272,70,232,9.09,-2.13,-2.90,-0.10,-0.06,-0.00,-29
275,128,270,81,245,8.77,-2.19,-3.38,-0.10,0.01,-0.02,-29
315,113,254,60,233,9.03,-2.18,-3.17,-0.10,-0.04,0.01,-29
322,144,279,69,243,9.00,-2.15,-2.96,-0.12,-0.03,-0.01,-29
315,159,283,62,234,9.18,-2.15,-3.22,-0.08,0.06,-0.00,-29
319,149,284,49,239,9.05,-2.03,-2.79,-0.11,-0.04,-0.00,-29
347,144,272,60,249,9.14,-1.96,-2.69,-0.12,-0.04,0.01,-29
368,119,259,67,243,9.22,-2.05,-2.80,-0.11,0.02,0.02,-29
357,142,265,52,237,9.09,-2.25,-3.24,-0.09,-0.04,-0.02,-29
352,134,275,71,240,9.11,-2.04,-3.16,-0.07,0.01,-0.01,-29
369,129,258,49,251,9.09,-2.12,-3.26,-0.09,0.04,0.01,-29
378,118,240,51,241,9.11,-2.15,-2.90,-0.10,0.01,-0.01,-29
341,115,271,48,245,9.05,-2.23,-3.27,-0.08,-0.00,-0.01,-29
331,112,273,57,242,9.08,-2.05,-3.13,-0.10,0.02,-0.01,-29
321,112,283,16,240,9.10,-2.28,-3.13,-0.09,0.02,0.00,-29
374,124,278,43,250,9.12,-2.17,-3.05,-0.11,0.03,0.01,-29
399,128,294,27,240,9.13,-2.22,-3.01,-0.09,0.02,-0.01,-29
353,140,281,23,240,9.06,-2.20,-3.14,-0.10,0.01,0.00,-29
369,133,298,48,261,9.13,-2.15,-3.09,-0.11,0.03,-0.01,-29
382,122,322,38,251,9.07,-2.18,-3.05,-0.11,0.00,-0.01,-29
381,135,317,16,250,9.08,-2.18,-3.07,-0.10,0.01,-0.01,-29
464,134,336,0,253,9.11,-2.10,-3.14,-0.10,-0.00,-0.01,-29
425,125,336,0,238,9.04,-2.17,-3.06,-0.09,0.03,-0.00,-29
391,127,307,0,240,9.11,-2.13,-3.01,-0.10,0.03,-0.01,-29
384,139,303,0,235,9.13,-2.13,-3.08,-0.09,0.00,0.00,-29
401,112,293,0,254,8.98,-2.08,-3.15,-0.10,0.01,-0.00,-29
398,128,287,0,253,9.06,-2.11,-3.18,-0.10,0.03,-0.01,-29
383,128,287,8,267,9.08,-2.10,-3.03,-0.10,0.01,-0.01,-29
368,115,282,0,241,9.08,-2.08,-3.23,-0.10,0.03,-0.01,-29
368,102,280,3,213,9.12,-2.09,-3.01,-0.11,0.03,0.01,-29
364,112,272,0,253,9.15,-2.21,-3.00,-0.09,0.01,-0.02,-29
359,107,272,4,251,9.06,-2.12,-3.13,-0.09,0.01,-0.00,-29
385,119,274,0,242,9.05,-2.18,-3.09,-0.09,0.02,0.00,-29
387,112,276,3,247,9.08,-2.17,-3.08,-0.09,0.01,0.01,-29
367,112,280,0,235,9.08,-2.24,-3.10,-0.10,0.01,0.00,-29
396,110,259,0,238,9.04,-2.14,-3.23,-0.10,0.02,-0.00,-29
395,112,272,6,252,9.06,-2.22,-3.13,-0.10,0.02,0.01,-29
430,136,258,0,210,9.10,-2.11,-3.09,-0.08,-0.01,-0.01,-29
433,129,248,4,235,9.07,-2.14,-3.05,-0.08,0.07,-0.00,-29
441,144,270,23,245,9.11,-2.13,-2.91,-0.10,-0.03,-0.02,-29
453,121,268,7,234,9.04,-2.09,-3.03,-0.09,-0.02,0.01,-29
443,142,249,0,222,8.98,-2.35,-3.30,-0.09,0.06,-0.01,-29
443,116,240,0,237,9.10,-1.97,-2.89,-0.10,-0.02,-0.01,-29
438,132,272,0,228,8.96,-2.33,-3.40,-0.10,0.04,0.01,-29
422,138,317,0,237,9.17,-1.98,-2.73,-0.12,-0.02,-0.03,-29
420,138,274,0,240,8.99,-2.16,-3.58,-0.09,-0.02,0.01,-29
421,125,256,0,240,8.99,-2.13,-3.02,-0.07,0.06,0.01,-29
426,126,273,11,251,8.91,-2.59,-3.25,-0.10,-0.04,-0.03,-29
459,144,238,1,230,9.23,-1.65,-2.77,-0.09,0.06,-0.01,-29
432,146,282,0,221,9.10,-2.14,-2.94,-0.09,0.00,-0.04,-29
417,162,288,0,210,9.06,-2.14,-2.89,-0.09,0.07,-0.03,-29
418,160,289,0,214,9.04,-2.39,-3.35,-0.12,0.01,0.01,-29
412,157,258,0,212,9.19,-2.01,-3.06,-0.11,0.11,-0.03,-29
381,147,272,7,231,9.08,-2.01,-3.25,-0.09,0.05,-0.02,-29
372,133,274,16,240,9.03,-2.23,-3.04,-0.09,0.02,-0.00,-29
371,122,252,18,240,9.10,-2.20,-3.17,-0.10,0.03,0.00,-29
352,160,250,0,222,9.09,-2.21,-3.14,-0.11,0.01,-0.01,-29
347,146,285,0,240,9.07,-2.09,-3.11,-0.10,0.02,-0.01,-29
327,164,272,0,230,9.06,-2.18,-3.05,-0.10,0.01,-0.00,-29
357,162,293,0,239,9.05,-2.12,-3.05,-0.11,0.02,0.00,-29
365,143,294,0,234,9.07,-2.14,-3.27,-0.10,0.04,-0.01,-29
349,158,278,0,226,9.17,-2.17,-3.13,-0.08,0.00,-0.01,-29
320,169,432,8,228,9.28,-2.22,-3.04,-0.11,0.02,0.01,-29
345,131,363,181,237,9.04,-2.16,-3.24,-0.12,0.02,-0.00,-29
310,144,336,220,192,9.05,-2.08,-2.95,-0.11,0.03,-0.00,-29
315,169,371,215,202,9.09,-2.14,-3.06,-0.11,0.01,0.00,-29
323,163,363,243,150,9.10,-2.06,-3.15,-0.10,0.02,0.00,-29
329,171,380,253,144,9.12,-2.13,-3.00,-0.10,0.01,-0.00,-29
320,151,384,249,164,9.05,-2.10,-3.17,-0.10,0.01,-0.00,-29
338,154,387,276,155,9.06,-2.17,-3.15,-0.09,0.02,0.00,-29
329,147,398,272,161,9.11,-2.17,-3.01,-0.10,0.01,0.00,-29
321,154,426,285,182,9.07,-2.16,-3.16,-0.10,0.02,-0.02,-29
313,164,386,269,166,9.04,-2.14,-3.13,-0.10,0.01,-0.01,-29
297,166,379,230,151,9.13,-2.10,-3.15,-0.10,0.03,-0.02,-29
288,166,420,269,195,9.05,-2.15,-3.14,-0.10,-0.00,-0.01,-29
305,149,403,279,199,9.11,-2.01,-3.06,-0.10,0.02,-0.01,-29
289,134,401,282,187,9.10,-2.06,-3.07,-0.09,0.02,-0.00,-29
327,166,415,263,214,9.08,-2.11,-3.04,-0.10,0.01,-0.01,-29
307,164,391,250,206,9.02,-2.14,-3.17,-0.09,0.02,-0.01,-29
304,176,385,223,197,9.08,-2.09,-3.08,-0.10,0.02,-0.01,-29
312,166,393,228,189,9.10,-2.14,-3.10,-0.11,0.02,-0.00,-29
310,161,399,210,181,9.12,-2.04,-3.02,-0.10,0.02,0.00,-29
299,160,383,226,187,9.03,-2.09,-3.15,-0.10,0.01,-0.01,-29
301,153,379,226,180,9.05,-2.04,-3.08,-0.12,0.03,-0.01,-29
289,173,385,240,192,9.06,-2.18,-3.07,-0.11,0.05,-0.01,-29
305,164,390,255,196,9.22,-2.14,-2.79,-0.10,0.04,0.01,-29
313,176,405,253,198,9.10,-2.13,-2.92,-0.10,-0.02,0.02,-29
304,151,400,274,182,8.98,-2.14,-3.18,-0.11,0.02,0.04,-29
304,151,400,256,179,9.16,-2.08,-3.00,-0.09,0.07,0.04,-29
291,166,337,254,195,9.40,-2.02,-2.52,-0.16,0.05,0.09,-29
302,144,381,257,194,9.34,-2.14,-2.34,-0.21,-0.15,0.34,-29
305,164,379,263,201,8.55,-2.43,-2.82,-0.19,-0.27,0.38,-29
296,160,385,271,206,8.63,-3.14,-4.16,-0.42,-0.29,0.44,-29
291,179,432,256,193,8.22,-3.34,-4.36,-0.48,-0.18,0.37,-29
242,192,432,258,189,8.07,-3.05,-4.55,-0.20,-0.08,0.01,-29
222,208,446,272,198,7.61,-3.22,-4.56,-0.15,-0.02,-0.09,-29
211,191,432,242,189,7.35,-3.54,-4.76,-0.03,0.06,-0.10,-29
215,194,445,240,189,7.49,-3.48,-4.81,0.00,0.07,-0.11,-29
